provinsi,tahun,upah,daerah,jenis,peng,cluster_kmeans
SULAWESI TENGGARA,2020,20449,PERDESAANPERKOTAAN,TOTAL,1037799.0,8
SULAWESI TENGGARA,2021,19302,PERDESAAN,MAKANAN,462872.0,2
SULAWESI TENGGARA,2021,19302,PERDESAAN,NONMAKANAN,433015.0,2
SULAWESI TENGGARA,2021,19302,PERDESAAN,TOTAL,895888.0,4
SULAWESI TENGGARA,2021,19302,PERKOTAAN,MAKANAN,593610.0,4
SULAWESI TENGGARA,2021,19302,PERKOTAAN,NONMAKANAN,789518.0,4
SULAWESI TENGGARA,2021,19302,PERKOTAAN,TOTAL,1383129.0,5
SULAWESI TENGGARA,2021,19302,PERDESAANPERKOTAAN,MAKANAN,509723.0,2
SULAWESI TENGGARA,2021,19302,PERDESAANPERKOTAAN,NONMAKANAN,560769.0,4
SULAWESI TENGGARA,2021,19302,PERDESAANPERKOTAAN,TOTAL,1070493.0,0
SULAWESI TENGGARA,2022,17542,PERDESAAN,MAKANAN,494846.0,7
SULAWESI TENGGARA,2022,17542,PERDESAAN,NONMAKANAN,449414.0,7
SULAWESI TENGGARA,2022,17542,PERDESAAN,TOTAL,944260.0,4
SULAWESI TENGGARA,2022,17542,PERKOTAAN,MAKANAN,605702.0,4
SULAWESI TENGGARA,2022,17542,PERKOTAAN,NONMAKANAN,799979.0,4
SULAWESI TENGGARA,2022,17542,PERKOTAAN,TOTAL,1405682.0,5
SULAWESI TENGGARA,2022,17542,PERDESAANPERKOTAAN,MAKANAN,535048.0,7
SULAWESI TENGGARA,2022,17542,PERDESAANPERKOTAAN,NONMAKANAN,576546.0,4
SULAWESI TENGGARA,2022,17542,PERDESAANPERKOTAAN,TOTAL,1111595.0,0
GORONTALO,2015,10030,PERDESAAN,MAKANAN,287010.0,1
GORONTALO,2015,10030,PERDESAAN,NONMAKANAN,234180.0,1
GORONTALO,2015,10030,PERDESAAN,TOTAL,521190.0,1
GORONTALO,2015,10030,PERKOTAAN,MAKANAN,400853.0,1
GORONTALO,2015,10030,PERKOTAAN,NONMAKANAN,541711.0,1
GORONTALO,2015,10030,PERKOTAAN,TOTAL,942564.0,9
GORONTALO,2015,10030,PERDESAANPERKOTAAN,MAKANAN,326512.0,1
GORONTALO,2015,10030,PERDESAANPERKOTAAN,NONMAKANAN,340889.0,1
GORONTALO,2015,10030,PERDESAANPERKOTAAN,TOTAL,667401.0,9
GORONTALO,2016,13088,PERDESAAN,MAKANAN,337137.0,1
GORONTALO,2016,13088,PERDESAAN,NONMAKANAN,295510.0,1
GORONTALO,2016,13088,PERDESAAN,TOTAL,632647.0,9
GORONTALO,2016,13088,PERKOTAAN,MAKANAN,458798.0,1
GORONTALO,2016,13088,PERKOTAAN,NONMAKANAN,567969.0,1
GORONTALO,2016,13088,PERKOTAAN,TOTAL,1026768.0,9
GORONTALO,2016,13088,PERDESAANPERKOTAAN,MAKANAN,380934.0,1
GORONTALO,2016,13088,PERDESAANPERKOTAAN,NONMAKANAN,393591.0,1
GORONTALO,2016,13088,PERDESAANPERKOTAAN,TOTAL,774525.0,9
GORONTALO,2017,12784,PERDESAAN,MAKANAN,394003.0,1
GORONTALO,2017,12784,PERDESAAN,NONMAKANAN,328112.0,1
GORONTALO,2017,12784,PERDESAAN,TOTAL,722116.0,9
GORONTALO,2017,12784,PERKOTAAN,MAKANAN,525875.0,1
GORONTALO,2017,12784,PERKOTAAN,NONMAKANAN,680550.0,9
GORONTALO,2017,12784,PERKOTAAN,TOTAL,1206425.0,0
GORONTALO,2017,12784,PERDESAANPERKOTAAN,MAKANAN,441998.0,1
GORONTALO,2017,12784,PERDESAANPERKOTAAN,NONMAKANAN,456383.0,1
GORONTALO,2017,12784,PERDESAANPERKOTAAN,TOTAL,898382.0,9
GORONTALO,2018,11891,PERDESAAN,MAKANAN,374990.0,1
GORONTALO,2018,11891,PERDESAAN,NONMAKANAN,363356.0,1
GORONTALO,2018,11891,PERDESAAN,TOTAL,738346.0,9
GORONTALO,2018,11891,PERKOTAAN,MAKANAN,501436.0,1
GORONTALO,2018,11891,PERKOTAAN,NONMAKANAN,653909.0,9
GORONTALO,2018,11891,PERKOTAAN,TOTAL,1155347.0,0
GORONTALO,2018,11891,PERDESAANPERKOTAAN,MAKANAN,423925.0,1
GORONTALO,2018,11891,PERDESAANPERKOTAAN,NONMAKANAN,475801.0,1
GORONTALO,2018,11891,PERDESAANPERKOTAAN,TOTAL,899727.0,9
GORONTALO,2019,13492,PERDESAAN,MAKANAN,404408.0,1
GORONTALO,2019,13492,PERDESAAN,NONMAKANAN,400875.0,1
GORONTALO,2019,13492,PERDESAAN,TOTAL,805283.0,9
GORONTALO,2019,13492,PERKOTAAN,MAKANAN,519468.0,1
GORONTALO,2019,13492,PERKOTAAN,NONMAKANAN,754067.0,9
GORONTALO,2019,13492,PERKOTAAN,TOTAL,1273536.0,0
GORONTALO,2019,13492,PERDESAANPERKOTAAN,MAKANAN,452958.0,1
GORONTALO,2019,13492,PERDESAANPERKOTAAN,NONMAKANAN,549905.0,1
GORONTALO,2019,13492,PERDESAANPERKOTAAN,TOTAL,1002864.0,9
GORONTALO,2020,15128,PERDESAAN,MAKANAN,434893.0,7
GORONTALO,2020,15128,PERDESAAN,NONMAKANAN,431686.0,7
GORONTALO,2020,15128,PERDESAAN,TOTAL,866580.0,9
GORONTALO,2020,15128,PERKOTAAN,MAKANAN,532422.0,7
GORONTALO,2020,15128,PERKOTAAN,NONMAKANAN,811910.0,9
GORONTALO,2020,15128,PERKOTAAN,TOTAL,1344333.0,0
GORONTALO,2020,15128,PERDESAANPERKOTAAN,MAKANAN,476069.0,7
GORONTALO,2020,15128,PERDESAANPERKOTAAN,NONMAKANAN,592212.0,7
GORONTALO,2020,15128,PERDESAANPERKOTAAN,TOTAL,1068281.0,0
GORONTALO,2021,14613,PERDESAAN,MAKANAN,480020.0,7
GORONTALO,2021,14613,PERDESAAN,NONMAKANAN,473763.0,7
GORONTALO,2021,14613,PERDESAAN,TOTAL,953784.0,0
GORONTALO,2021,14613,PERKOTAAN,MAKANAN,593594.0,7
GORONTALO,2021,14613,PERKOTAAN,NONMAKANAN,798884.0,9
GORONTALO,2021,14613,PERKOTAAN,TOTAL,1392478.0,0
GORONTALO,2021,14613,PERDESAANPERKOTAAN,MAKANAN,529729.0,7
GORONTALO,2021,14613,PERDESAANPERKOTAAN,NONMAKANAN,616060.0,7
GORONTALO,2021,14613,PERDESAANPERKOTAAN,TOTAL,1145790.0,0
GORONTALO,2022,14289,PERDESAAN,MAKANAN,501696.0,7
GORONTALO,2022,14289,PERDESAAN,NONMAKANAN,408531.0,7
GORONTALO,2022,14289,PERDESAAN,TOTAL,910227.0,9
GORONTALO,2022,14289,PERKOTAAN,MAKANAN,576110.0,7
GORONTALO,2022,14289,PERKOTAAN,NONMAKANAN,862767.0,9
GORONTALO,2022,14289,PERKOTAAN,TOTAL,1438877.0,0
GORONTALO,2022,14289,PERDESAANPERKOTAAN,MAKANAN,534461.0,7
GORONTALO,2022,14289,PERDESAANPERKOTAAN,NONMAKANAN,608535.0,7
GORONTALO,2022,14289,PERDESAANPERKOTAAN,TOTAL,1142996.0,0
SULAWESI BARAT,2015,14171,PERDESAAN,MAKANAN,321635.0,1
SULAWESI BARAT,2015,14171,PERDESAAN,NONMAKANAN,263154.0,1
SULAWESI BARAT,2015,14171,PERDESAAN,TOTAL,584789.0,7
SULAWESI BARAT,2015,14171,PERKOTAAN,MAKANAN,367632.0,1
SULAWESI BARAT,2015,14171,PERKOTAAN,NONMAKANAN,369746.0,1
SULAWESI BARAT,2015,14171,PERKOTAAN,TOTAL,737378.0,9
SULAWESI BARAT,2015,14171,PERDESAANPERKOTAAN,MAKANAN,330890.0,1
SULAWESI BARAT,2015,14171,PERDESAANPERKOTAAN,NONMAKANAN,284601.0,1
SULAWESI BARAT,2015,14171,PERDESAANPERKOTAAN,TOTAL,615491.0,7
SULAWESI BARAT,2016,11730,PERDESAAN,MAKANAN,343144.0,1
SULAWESI BARAT,2016,11730,PERDESAAN,NONMAKANAN,301160.0,1
SULAWESI BARAT,2016,11730,PERDESAAN,TOTAL,644304.0,9
SULAWESI BARAT,2016,11730,PERKOTAAN,MAKANAN,413761.0,1
SULAWESI BARAT,2016,11730,PERKOTAAN,NONMAKANAN,434140.0,1
SULAWESI BARAT,2016,11730,PERKOTAAN,TOTAL,847901.0,9
SULAWESI BARAT,2016,11730,PERDESAANPERKOTAAN,MAKANAN,357586.0,1
SULAWESI BARAT,2016,11730,PERDESAANPERKOTAAN,NONMAKANAN,328356.0,1
SULAWESI BARAT,2016,11730,PERDESAANPERKOTAAN,TOTAL,685941.0,9
SULAWESI BARAT,2017,12741,PERDESAAN,MAKANAN,381140.0,1
SULAWESI BARAT,2017,12741,PERDESAAN,NONMAKANAN,285572.0,1
SULAWESI BARAT,2017,12741,PERDESAAN,TOTAL,666712.0,9
SULAWESI BARAT,2017,12741,PERKOTAAN,MAKANAN,442691.0,1
SULAWESI BARAT,2017,12741,PERKOTAAN,NONMAKANAN,492846.0,1
SULAWESI BARAT,2017,12741,PERKOTAAN,TOTAL,935537.0,9
SULAWESI BARAT,2017,12741,PERDESAANPERKOTAAN,MAKANAN,393942.0,1
SULAWESI BARAT,2017,12741,PERDESAANPERKOTAAN,NONMAKANAN,328683.0,1
SULAWESI BARAT,2017,12741,PERDESAANPERKOTAAN,TOTAL,722625.0,9
SULAWESI BARAT,2018,12144,PERDESAAN,MAKANAN,411814.0,1
SULAWESI BARAT,2018,12144,PERDESAAN,NONMAKANAN,331560.0,1
SULAWESI BARAT,2018,12144,PERDESAAN,TOTAL,743375.0,9
SULAWESI BARAT,2018,12144,PERKOTAAN,MAKANAN,505349.0,1
SULAWESI BARAT,2018,12144,PERKOTAAN,NONMAKANAN,560624.0,1
SULAWESI BARAT,2018,12144,PERKOTAAN,TOTAL,1065973.0,9
SULAWESI BARAT,2018,12144,PERDESAANPERKOTAAN,MAKANAN,433929.0,1
SULAWESI BARAT,2018,12144,PERDESAANPERKOTAAN,NONMAKANAN,385717.0,1
SULAWESI BARAT,2018,12144,PERDESAANPERKOTAAN,TOTAL,819646.0,9
SULAWESI BARAT,2019,13126,PERDESAAN,MAKANAN,421338.0,1
SULAWESI BARAT,2019,13126,PERDESAAN,NONMAKANAN,331956.0,1
SULAWESI BARAT,2019,13126,PERDESAAN,TOTAL,753295.0,9
SULAWESI BARAT,2019,13126,PERKOTAAN,MAKANAN,523244.0,1
SULAWESI BARAT,2019,13126,PERKOTAAN,NONMAKANAN,601146.0,1
SULAWESI BARAT,2019,13126,PERKOTAAN,TOTAL,1124390.0,0
SULAWESI BARAT,2019,13126,PERDESAANPERKOTAAN,MAKANAN,445426.0,1
SULAWESI BARAT,2019,13126,PERDESAANPERKOTAAN,NONMAKANAN,395586.0,1
SULAWESI BARAT,2019,13126,PERDESAANPERKOTAAN,TOTAL,841013.0,9
SULAWESI BARAT,2020,18136,PERDESAAN,MAKANAN,435461.0,7
SULAWESI BARAT,2020,18136,PERDESAAN,NONMAKANAN,368095.0,7
SULAWESI BARAT,2020,18136,PERDESAAN,TOTAL,803556.0,4
SULAWESI BARAT,2020,18136,PERKOTAAN,MAKANAN,526949.0,4
SULAWESI BARAT,2020,18136,PERKOTAAN,NONMAKANAN,658711.0,4
SULAWESI BARAT,2020,18136,PERKOTAAN,TOTAL,1185660.0,0
SULAWESI BARAT,2020,18136,PERDESAANPERKOTAAN,MAKANAN,457059.0,7
SULAWESI BARAT,2020,18136,PERDESAANPERKOTAAN,NONMAKANAN,436701.0,7
SULAWESI BARAT,2020,18136,PERDESAANPERKOTAAN,TOTAL,893760.0,4
SULAWESI BARAT,2021,18072,PERDESAAN,MAKANAN,440991.0,7
SULAWESI BARAT,2021,18072,PERDESAAN,NONMAKANAN,388794.0,7
SULAWESI BARAT,2021,18072,PERDESAAN,TOTAL,829785.0,4
SULAWESI BARAT,2021,18072,PERKOTAAN,MAKANAN,500120.0,7
SULAWESI BARAT,2021,18072,PERKOTAAN,NONMAKANAN,637081.0,4
SULAWESI BARAT,2021,18072,PERKOTAAN,TOTAL,1137201.0,0
SULAWESI BARAT,2021,18072,PERDESAANPERKOTAAN,MAKANAN,453030.0,7
SULAWESI BARAT,2021,18072,PERDESAANPERKOTAAN,NONMAKANAN,439349.0,7
SULAWESI BARAT,2021,18072,PERDESAANPERKOTAAN,TOTAL,892380.0,4
SULAWESI BARAT,2022,14774,PERDESAAN,MAKANAN,472671.0,7
SULAWESI BARAT,2022,14774,PERDESAAN,NONMAKANAN,395286.0,7
SULAWESI BARAT,2022,14774,PERDESAAN,TOTAL,867958.0,9
SULAWESI BARAT,2022,14774,PERKOTAAN,MAKANAN,567136.0,7
SULAWESI BARAT,2022,14774,PERKOTAAN,NONMAKANAN,733418.0,9
SULAWESI BARAT,2022,14774,PERKOTAAN,TOTAL,1300554.0,0
SULAWESI BARAT,2022,14774,PERDESAANPERKOTAAN,MAKANAN,491876.0,7
SULAWESI BARAT,2022,14774,PERDESAANPERKOTAAN,NONMAKANAN,464029.0,7
SULAWESI BARAT,2022,14774,PERDESAANPERKOTAAN,TOTAL,955905.0,0
MALUKU,2015,14525,PERDESAAN,MAKANAN,378946.0,7
MALUKU,2015,14525,PERDESAAN,NONMAKANAN,285648.0,7
MALUKU,2015,14525,PERDESAAN,TOTAL,664594.0,7
MALUKU,2015,14525,PERKOTAAN,MAKANAN,486374.0,7
MALUKU,2015,14525,PERKOTAAN,NONMAKANAN,511825.0,7
MALUKU,2015,14525,PERKOTAAN,TOTAL,998199.0,0
MALUKU,2015,14525,PERDESAANPERKOTAAN,MAKANAN,420732.0,7
MALUKU,2015,14525,PERDESAANPERKOTAAN,NONMAKANAN,373623.0,7
MALUKU,2015,14525,PERDESAANPERKOTAAN,TOTAL,794355.0,9
MALUKU,2016,16153,PERDESAAN,MAKANAN,378718.0,7
MALUKU,2016,16153,PERDESAAN,NONMAKANAN,302036.0,7
MALUKU,2016,16153,PERDESAAN,TOTAL,680754.0,4
MALUKU,2016,16153,PERKOTAAN,MAKANAN,511198.0,7
MALUKU,2016,16153,PERKOTAAN,NONMAKANAN,584709.0,7
MALUKU,2016,16153,PERKOTAAN,TOTAL,1095907.0,0
MALUKU,2016,16153,PERDESAANPERKOTAAN,MAKANAN,431484.0,7
MALUKU,2016,16153,PERDESAANPERKOTAAN,NONMAKANAN,414623.0,7
MALUKU,2016,16153,PERDESAANPERKOTAAN,TOTAL,846106.0,4
MALUKU,2017,16275,PERDESAAN,MAKANAN,435864.0,7
MALUKU,2017,16275,PERDESAAN,NONMAKANAN,303463.0,7
MALUKU,2017,16275,PERDESAAN,TOTAL,739327.0,4
MALUKU,2017,16275,PERKOTAAN,MAKANAN,556649.0,7
MALUKU,2017,16275,PERKOTAAN,NONMAKANAN,586860.0,7
MALUKU,2017,16275,PERKOTAAN,TOTAL,1143509.0,0
MALUKU,2017,16275,PERDESAANPERKOTAAN,MAKANAN,485032.0,7
MALUKU,2017,16275,PERDESAANPERKOTAAN,NONMAKANAN,418826.0,7
MALUKU,2017,16275,PERDESAANPERKOTAAN,TOTAL,903859.0,4
MALUKU,2018,14923,PERDESAAN,MAKANAN,396588.0,7
MALUKU,2018,14923,PERDESAAN,NONMAKANAN,323323.0,7
MALUKU,2018,14923,PERDESAAN,TOTAL,719911.0,9
MALUKU,2018,14923,PERKOTAAN,MAKANAN,623805.0,7
MALUKU,2018,14923,PERKOTAAN,NONMAKANAN,685306.0,7
MALUKU,2018,14923,PERKOTAAN,TOTAL,1309112.0,0
MALUKU,2018,14923,PERDESAANPERKOTAAN,MAKANAN,491426.0,7
MALUKU,2018,14923,PERDESAANPERKOTAAN,NONMAKANAN,474411.0,7
MALUKU,2018,14923,PERDESAANPERKOTAAN,TOTAL,965837.0,0
MALUKU,2019,17306,PERDESAAN,MAKANAN,434336.0,7
MALUKU,2019,17306,PERDESAAN,NONMAKANAN,346058.0,7
MALUKU,2019,17306,PERDESAAN,TOTAL,780394.0,4
MALUKU,2019,17306,PERKOTAAN,MAKANAN,601811.0,4
MALUKU,2019,17306,PERKOTAAN,NONMAKANAN,688358.0,4
MALUKU,2019,17306,PERKOTAAN,TOTAL,1290170.0,5
MALUKU,2019,17306,PERDESAANPERKOTAAN,MAKANAN,507218.0,7
MALUKU,2019,17306,PERDESAANPERKOTAAN,NONMAKANAN,495020.0,7
MALUKU,2019,17306,PERDESAANPERKOTAAN,TOTAL,1002239.0,0
MALUKU,2020,26198,PERDESAAN,MAKANAN,462678.0,2
MALUKU,2020,26198,PERDESAAN,NONMAKANAN,392248.0,2
MALUKU,2020,26198,PERDESAAN,TOTAL,854927.0,8
MALUKU,2020,26198,PERKOTAAN,MAKANAN,620871.0,2
MALUKU,2020,26198,PERKOTAAN,NONMAKANAN,755607.0,8
MALUKU,2020,26198,PERKOTAAN,TOTAL,1376478.0,3
MALUKU,2020,26198,PERDESAANPERKOTAAN,MAKANAN,532135.0,2
MALUKU,2020,26198,PERDESAANPERKOTAAN,NONMAKANAN,551786.0,2
MALUKU,2020,26198,PERDESAANPERKOTAAN,TOTAL,1083921.0,8
MALUKU,2021,21156,PERDESAAN,MAKANAN,452659.0,2
MALUKU,2021,21156,PERDESAAN,NONMAKANAN,398215.0,2
MALUKU,2021,21156,PERDESAAN,TOTAL,850875.0,8
MALUKU,2021,21156,PERKOTAAN,MAKANAN,642907.0,2
MALUKU,2021,21156,PERKOTAAN,NONMAKANAN,803427.0,8
MALUKU,2021,21156,PERKOTAAN,TOTAL,1446334.0,5
MALUKU,2021,21156,PERDESAANPERKOTAAN,MAKANAN,536326.0,2
MALUKU,2021,21156,PERDESAANPERKOTAAN,NONMAKANAN,576419.0,2
MALUKU,2021,21156,PERDESAANPERKOTAAN,TOTAL,1112745.0,8
MALUKU,2022,17006,PERDESAAN,MAKANAN,523227.0,7
MALUKU,2022,17006,PERDESAAN,NONMAKANAN,426391.0,7
MALUKU,2022,17006,PERDESAAN,TOTAL,949618.0,0
MALUKU,2022,17006,PERKOTAAN,MAKANAN,678816.0,4
MALUKU,2022,17006,PERKOTAAN,NONMAKANAN,787907.0,4
MALUKU,2022,17006,PERKOTAAN,TOTAL,1466724.0,5
MALUKU,2022,17006,PERDESAANPERKOTAAN,MAKANAN,589485.0,4
MALUKU,2022,17006,PERDESAANPERKOTAAN,NONMAKANAN,580343.0,7
MALUKU,2022,17006,PERDESAANPERKOTAAN,TOTAL,1169828.0,0
MALUKU UTARA,2015,13607,PERDESAAN,MAKANAN,404776.0,1
MALUKU UTARA,2015,13607,PERDESAAN,NONMAKANAN,315800.0,1
MALUKU UTARA,2015,13607,PERDESAAN,TOTAL,720576.0,9
MALUKU UTARA,2015,13607,PERKOTAAN,MAKANAN,465188.0,1
MALUKU UTARA,2015,13607,PERKOTAAN,NONMAKANAN,510105.0,1
MALUKU UTARA,2015,13607,PERKOTAAN,TOTAL,975292.0,9
MALUKU UTARA,2015,13607,PERDESAANPERKOTAAN,MAKANAN,421216.0,1
MALUKU UTARA,2015,13607,PERDESAANPERKOTAAN,NONMAKANAN,368679.0,1
MALUKU UTARA,2015,13607,PERDESAANPERKOTAAN,TOTAL,789896.0,9
MALUKU UTARA,2016,15226,PERDESAAN,MAKANAN,394030.0,7
MALUKU UTARA,2016,15226,PERDESAAN,NONMAKANAN,313212.0,7
MALUKU UTARA,2016,15226,PERDESAAN,TOTAL,707243.0,7
MALUKU UTARA,2016,15226,PERKOTAAN,MAKANAN,466434.0,7
MALUKU UTARA,2016,15226,PERKOTAAN,NONMAKANAN,619048.0,7
MALUKU UTARA,2016,15226,PERKOTAAN,TOTAL,1085482.0,0
MALUKU UTARA,2016,15226,PERDESAANPERKOTAAN,MAKANAN,413580.0,7
MALUKU UTARA,2016,15226,PERDESAANPERKOTAAN,NONMAKANAN,395791.0,7
MALUKU UTARA,2016,15226,PERDESAANPERKOTAAN,TOTAL,809371.0,9
MALUKU UTARA,2017,15760,PERDESAAN,MAKANAN,444612.0,7
MALUKU UTARA,2017,15760,PERDESAAN,NONMAKANAN,331144.0,7
MALUKU UTARA,2017,15760,PERDESAAN,TOTAL,775756.0,4
MALUKU UTARA,2017,15760,PERKOTAAN,MAKANAN,597199.0,7
MALUKU UTARA,2017,15760,PERKOTAAN,NONMAKANAN,725689.0,4
MALUKU UTARA,2017,15760,PERKOTAAN,TOTAL,1322888.0,0
MALUKU UTARA,2017,15760,PERDESAANPERKOTAAN,MAKANAN,486734.0,7
MALUKU UTARA,2017,15760,PERDESAANPERKOTAAN,NONMAKANAN,440060.0,7
MALUKU UTARA,2017,15760,PERDESAANPERKOTAAN,TOTAL,926794.0,0
MALUKU UTARA,2018,15864,PERDESAAN,MAKANAN,451617.0,7
MALUKU UTARA,2018,15864,PERDESAAN,NONMAKANAN,372550.0,7
MALUKU UTARA,2018,15864,PERDESAAN,TOTAL,824167.0,4
MALUKU UTARA,2018,15864,PERKOTAAN,MAKANAN,630536.0,7
MALUKU UTARA,2018,15864,PERKOTAAN,NONMAKANAN,830529.0,4
MALUKU UTARA,2018,15864,PERKOTAAN,TOTAL,1461066.0,5
MALUKU UTARA,2018,15864,PERDESAANPERKOTAAN,MAKANAN,502810.0,7
MALUKU UTARA,2018,15864,PERDESAANPERKOTAAN,NONMAKANAN,503588.0,7
MALUKU UTARA,2018,15864,PERDESAANPERKOTAAN,TOTAL,1006398.0,0
MALUKU UTARA,2019,17425,PERDESAAN,MAKANAN,464503.0,7
MALUKU UTARA,2019,17425,PERDESAAN,NONMAKANAN,380773.0,7
MALUKU UTARA,2019,17425,PERDESAAN,TOTAL,845277.0,4
MALUKU UTARA,2019,17425,PERKOTAAN,MAKANAN,637731.0,4
MALUKU UTARA,2019,17425,PERKOTAAN,NONMAKANAN,837159.0,4
MALUKU UTARA,2019,17425,PERKOTAAN,TOTAL,1474890.0,5
MALUKU UTARA,2019,17425,PERDESAANPERKOTAAN,MAKANAN,514251.0,7
MALUKU UTARA,2019,17425,PERDESAANPERKOTAAN,NONMAKANAN,511838.0,7
MALUKU UTARA,2019,17425,PERDESAANPERKOTAAN,TOTAL,1026089.0,0
MALUKU UTARA,2020,23338,PERDESAAN,MAKANAN,487188.0,2
MALUKU UTARA,2020,23338,PERDESAAN,NONMAKANAN,428930.0,2
MALUKU UTARA,2020,23338,PERDESAAN,TOTAL,916118.0,8
MALUKU UTARA,2020,23338,PERKOTAAN,MAKANAN,662540.0,2
MALUKU UTARA,2020,23338,PERKOTAAN,NONMAKANAN,868166.0,8
MALUKU UTARA,2020,23338,PERKOTAAN,TOTAL,1530707.0,3
MALUKU UTARA,2020,23338,PERDESAANPERKOTAAN,MAKANAN,537605.0,2
MALUKU UTARA,2020,23338,PERDESAANPERKOTAAN,NONMAKANAN,555218.0,2
MALUKU UTARA,2020,23338,PERDESAANPERKOTAAN,TOTAL,1092823.0,8
MALUKU UTARA,2021,21131,PERDESAAN,MAKANAN,508378.0,2
MALUKU UTARA,2021,21131,PERDESAAN,NONMAKANAN,465804.0,2
MALUKU UTARA,2021,21131,PERDESAAN,TOTAL,974183.0,8
MALUKU UTARA,2021,21131,PERKOTAAN,MAKANAN,678260.0,2
MALUKU UTARA,2021,21131,PERKOTAAN,NONMAKANAN,839119.0,8
MALUKU UTARA,2021,21131,PERKOTAAN,TOTAL,1517379.0,5
MALUKU UTARA,2021,21131,PERDESAANPERKOTAAN,MAKANAN,556903.0,2
MALUKU UTARA,2021,21131,PERDESAANPERKOTAAN,NONMAKANAN,572438.0,2
MALUKU UTARA,2021,21131,PERDESAANPERKOTAAN,TOTAL,1129341.0,8
MALUKU UTARA,2022,18278,PERDESAAN,MAKANAN,556958.0,4
MALUKU UTARA,2022,18278,PERDESAAN,NONMAKANAN,448466.0,7
MALUKU UTARA,2022,18278,PERDESAAN,TOTAL,1005425.0,0
MALUKU UTARA,2022,18278,PERKOTAAN,MAKANAN,655075.0,4
MALUKU UTARA,2022,18278,PERKOTAAN,NONMAKANAN,778805.0,4
MALUKU UTARA,2022,18278,PERKOTAAN,TOTAL,1433881.0,5
MALUKU UTARA,2022,18278,PERDESAANPERKOTAAN,MAKANAN,585162.0,4
MALUKU UTARA,2022,18278,PERDESAANPERKOTAAN,NONMAKANAN,543423.0,4
MALUKU UTARA,2022,18278,PERDESAANPERKOTAAN,TOTAL,1128586.0,0
PAPUA BARAT,2015,17313,PERDESAAN,MAKANAN,463880.0,7
PAPUA BARAT,2015,17313,PERDESAAN,NONMAKANAN,420440.0,7
PAPUA BARAT,2015,17313,PERDESAAN,TOTAL,884320.0,4
PAPUA BARAT,2015,17313,PERKOTAAN,MAKANAN,593203.0,4
PAPUA BARAT,2015,17313,PERKOTAAN,NONMAKANAN,676879.0,4
PAPUA BARAT,2015,17313,PERKOTAAN,TOTAL,1270082.0,5
PAPUA BARAT,2015,17313,PERDESAANPERKOTAAN,MAKANAN,512796.0,7
PAPUA BARAT,2015,17313,PERDESAANPERKOTAAN,NONMAKANAN,517436.0,7
PAPUA BARAT,2015,17313,PERDESAANPERKOTAAN,TOTAL,1030232.0,0
PAPUA BARAT,2016,18314,PERDESAAN,MAKANAN,422748.0,7
PAPUA BARAT,2016,18314,PERDESAAN,NONMAKANAN,402906.0,7
PAPUA BARAT,2016,18314,PERDESAAN,TOTAL,825653.0,4
PAPUA BARAT,2016,18314,PERKOTAAN,MAKANAN,578480.0,4
PAPUA BARAT,2016,18314,PERKOTAAN,NONMAKANAN,725085.0,4
PAPUA BARAT,2016,18314,PERKOTAAN,TOTAL,1303565.0,5
PAPUA BARAT,2016,18314,PERDESAANPERKOTAAN,MAKANAN,482624.0,7
PAPUA BARAT,2016,18314,PERDESAANPERKOTAAN,NONMAKANAN,526777.0,4
PAPUA BARAT,2016,18314,PERDESAANPERKOTAAN,TOTAL,1009401.0,0
PAPUA BARAT,2017,19911,PERDESAAN,MAKANAN,503505.0,2
PAPUA BARAT,2017,19911,PERDESAAN,NONMAKANAN,414874.0,2
PAPUA BARAT,2017,19911,PERDESAAN,TOTAL,918380.0,4
PAPUA BARAT,2017,19911,PERKOTAAN,MAKANAN,625250.0,2
PAPUA BARAT,2017,19911,PERKOTAAN,NONMAKANAN,814450.0,4
PAPUA BARAT,2017,19911,PERKOTAAN,TOTAL,1439701.0,5
PAPUA BARAT,2017,19911,PERDESAANPERKOTAAN,MAKANAN,551032.0,2
PAPUA BARAT,2017,19911,PERDESAANPERKOTAAN,NONMAKANAN,570859.0,2
PAPUA BARAT,2017,19911,PERDESAANPERKOTAAN,TOTAL,1121891.0,5
PAPUA BARAT,2018,21727,PERDESAAN,MAKANAN,563630.0,2
PAPUA BARAT,2018,21727,PERDESAAN,NONMAKANAN,502000.0,2
PAPUA BARAT,2018,21727,PERDESAAN,TOTAL,1065631.0,8
PAPUA BARAT,2018,21727,PERKOTAAN,MAKANAN,688191.0,2
PAPUA BARAT,2018,21727,PERKOTAAN,NONMAKANAN,819391.0,8
PAPUA BARAT,2018,21727,PERKOTAAN,TOTAL,1507582.0,5
PAPUA BARAT,2018,21727,PERDESAANPERKOTAAN,MAKANAN,614330.0,2
PAPUA BARAT,2018,21727,PERDESAANPERKOTAAN,NONMAKANAN,631186.0,2
PAPUA BARAT,2018,21727,PERDESAANPERKOTAAN,TOTAL,1245517.0,5
PAPUA BARAT,2019,22987,PERDESAAN,MAKANAN,618950.0,2
PAPUA BARAT,2019,22987,PERDESAAN,NONMAKANAN,576152.0,2
PAPUA BARAT,2019,22987,PERDESAAN,TOTAL,1195102.0,8
PAPUA BARAT,2019,22987,PERKOTAAN,MAKANAN,734698.0,2
PAPUA BARAT,2019,22987,PERKOTAAN,NONMAKANAN,872356.0,8
